empresa_id,modelo_codigo,ordem,manobra_codigo,tripulante,status_classificacao,fonte_classificacao,observacoes,source
"6","A139-I-11/12","17","LOFT-CHK-17","AB","responsavel_operacional_confirmado","responsavel_operacional_confirmado_2026-06-16:A139-I-11/12:AB","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=106"
"6","A139-I-11/12","18","LOFT-CHK-18","AB","responsavel_operacional_confirmado","responsavel_operacional_confirmado_2026-06-16:A139-I-11/12:AB","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=106"
"6","A139-I-11/12","19","LOFT-CHK-19","AB","responsavel_operacional_confirmado","responsavel_operacional_confirmado_2026-06-16:A139-I-11/12:AB","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=106"
"6","A139-I-11/12","20","LOFT-CHK-20","AB","responsavel_operacional_confirmado","responsavel_operacional_confirmado_2026-06-16:A139-I-11/12:AB","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=106"
"6","A139-I-11/12","21","LOFT-CHK-21","AB","responsavel_operacional_confirmado","responsavel_operacional_confirmado_2026-06-16:A139-I-11/12:AB","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=106"
"6","A139-I-11/12","22","LOFT-CHK-22","AB","responsavel_operacional_confirmado","responsavel_operacional_confirmado_2026-06-16:A139-I-11/12:AB","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=106"
"6","A139-I-12/12","1","LOFT-CHK-01","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","2","LOFT-CHK-02","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","3","LOFT-CHK-03","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","4","LOFT-CHK-04","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","5","LOFT-CHK-05","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","6","LOFT-CHK-06","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","7","LOFT-CHK-07","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","8","LOFT-CHK-08","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","9","LOFT-CHK-09","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","10","LOFT-CHK-10","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","11","LOFT-CHK-11","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","12","LOFT-CHK-12","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","13","LOFT-CHK-13","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","14","LOFT-CHK-14","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","15","LOFT-CHK-15","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","16","LOFT-CHK-16","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","17","LOFT-CHK-17","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","18","LOFT-CHK-18","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","19","LOFT-CHK-19","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","20","LOFT-CHK-20","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","21","LOFT-CHK-21","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-I-12/12","22","LOFT-CHK-22","AB","migration_verified","worker-airtrust/migrations/0299_loft_chk_manobras.sql","","worker-airtrust/migrations/0299_loft_chk_manobras.sql"
"6","A139-NOT-01","1","LOFT-NOT-01","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","2","LOFT-NOT-02","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","3","LOFT-NOT-04","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","4","LOFT-NOT-05","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","5","LOFT-NOT-06","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","6","LOFT-NOT-07","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","7","LOFT-NOT-08","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","8","FLY-BAS-X3","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","9","LOFT-NOT-10","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","10","LOFT-NOT-24","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","11","LOFT-NOT-25","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","12","LOFT-NOT-26","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","13","LOFT-NOT-15","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","14","OPS-APP-X4","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","15","LOFT-NOT-29","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","16","LOFT-NOT-30","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","17","LOFT-NOT-16","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","18","LOFT-NOT-31","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","19","LOFT-NOT-09","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","20","LOFT-NOT-11","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","21","LOFT-NOT-21","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-01","22","LOFT-NOT-20","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","1","LOFT-NOT-23","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","2","LOFT-OFF-01","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","3","LOFT-OFF-02","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","4","LOFT-OFF-04","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","5","LOFT-NOT-24","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","6","LOFT-NOT-25","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","7","LOFT-OFF-07","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","8","OPS-OFF-X1","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","9","LOFT-OFF-09","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","10","LOFT-OFF-10","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","11","LOFT-OFF-14","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","12","OPS-OFF-X2","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","13","LOFT-NOT-27","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","14","LOFT-OFF-15","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","15","LOFT-NOT-28","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","16","LOFT-OFF-16","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","17","LOFT-OFF-17","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","18","LOFT-OFF-18","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","19","LOFT-OFF-19","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","20","LOFT-OFF-20","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","21","LOFT-OFF-22","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-NOT-02","22","LOFT-NOT-22","AB","migration_verified","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql","PF:AB","worker-airtrust/migrations/0383_split_night_training_onshore_offshore.sql"
"6","A139-P-C1/IFR","1","OPS-NRM-X1","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","2","FLY-BAS-X2","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","3","OPS-NAV-X2","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","4","CAU-APF-37","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","5","CAU-AFD-41","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","6","CAU-AHR-47","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","7","CAU-FMS-51","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","8","CAU-GPS-52","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","9","CAU-ADS-46","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","10","CAU-DCB-56","AB","operational_inference_confirmed","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29:ordem_10_default_AB | operational_inference_confirmed_2026-06-16:A139-P-C1/IFR:ordem_10:derived_from_similar_A139_IFR_cycle","","operational_inference_confirmed_2026-06-16:A139-P-C1/IFR:ordem_10:derived_from_similar_A139_IFR_cycle | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=111:analog=A139-P-C2/IFR:ordem_10"
"6","A139-P-C1/IFR","11","CAU-DUD-46","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","12","WAR-BAG-23","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","13","CAU-HYP-77","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","14","CAU-SRV-80","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","15","OPS-NAV-X1","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","16","OPS-NAV-X4","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","17","OPS-NAV-X3","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","18","OPS-APP-X2","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","19","OPS-APP-X1","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","20","WAR-OUT-15","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","21","WAR-GER-27","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/IFR","22","OPS-APP-X3","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=29","","docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:page=109 | scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=29 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","1","CAU-HOT-65","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","2","FLY-BAS-X3","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","3","OPS-NRM-X2","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","4","FLY-BAS-X1","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","5","WAR-OUT-15","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","6","WAR-LOW-29","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","7","WAR-HIG-29","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","8","WAR-IDL-16","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","9","CAU-CST-59","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","10","CAU-OVS-64","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","11","WAR-FIR-21","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","12","FLY-BAS-17","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","13","WAR-CAB-23","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","14","CAU-MGP-105","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","15","WAR-MGB-30","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","16","WAR-TMP-30","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","17","CAU-DCG-53","A","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","18","WAR-GEN-11","B","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
"6","A139-P-C1/VFR","19","OPS-OFF-X1","AB","migration_verified","worker-airtrust/migrations/0297_tripulante_ab_distribution.sql:modelo_id=28","","scripts/legacy/d1-prod-20260315-193839.sql:modelo_id=28 | worker-airtrust/migrations/0180_implement_periodico_aw139.sql"
